lat,lon,elevation_m,depth_m
34.90036247,-117.79940297,694.9954,0.0093
34.90035611,-117.79939522,695.0120,-0.0146
34.90034975,-117.79938746,695.0010,-0.0036
34.90034339,-117.79937971,694.9965,0.0000
34.90033704,-117.79937195,695.0257,-0.0252
34.90033068,-117.79936420,694.9855,0.0101
34.90032432,-117.79935645,694.9791,0.0162
34.90031796,-117.79934869,695.0159,-0.0082
34.90031160,-117.79934094,695.0141,-0.0190
34.90030524,-117.79933319,695.0219,-0.0274
34.90029888,-117.79932543,694.9786,0.0142
34.90055961,-117.79962783,695.0216,-0.0227
34.90055325,-117.79962007,695.0096,-0.0107
34.90054689,-117.79961232,695.0353,-0.0363
34.90054053,-117.79960456,694.9750,0.0059
34.90053417,-117.79959681,695.0044,-0.0054
34.90052781,-117.79958906,694.9944,0.0045
34.90052145,-117.79958130,694.9682,0.0307
34.90051509,-117.79957355,694.9857,0.0132
34.90050873,-117.79956580,695.0225,-0.0236
34.90050237,-117.79955804,694.9906,0.0083
34.90049601,-117.79955029,694.9855,0.0127
34.90048966,-117.79954254,695.0174,-0.0184
34.90048330,-117.79953478,695.0198,-0.0209
34.90047694,-117.79952703,695.0197,0.0002
34.90047058,-117.79951927,694.9842,0.0147
34.90046422,-117.79951152,694.9988,0.0002
34.90045786,-117.79950377,695.0206,-0.0207
34.90045150,-117.79949601,694.9869,0.0132
34.90044514,-117.79948826,694.9850,0.0151
34.90043878,-117.79948051,695.0166,-0.0167
34.90043242,-117.79947275,695.0312,-0.0165
34.90042606,-117.79946500,694.9770,0.0231
34.90041970,-117.79945725,694.9480,0.0524
34.90041335,-117.79944949,694.9710,0.0294
34.90040699,-117.79944174,694.9798,0.0207
34.90040063,-117.79943398,694.9972,0.0030
34.90039427,-117.79942623,695.0123,-0.0133
34.90038791,-117.79941848,694.9971,-0.0197
34.90038155,-117.79941072,694.9860,0.0128
34.90037519,-117.79940297,695.0031,-0.0050
34.90036883,-117.79939522,694.9808,0.0093
34.90036247,-117.79938746,694.9991,-0.0016
34.90035611,-117.79937971,694.9872,0.0103
34.90034975,-117.79937195,695.0536,-0.0571
34.90034339,-117.79936420,695.0163,-0.0252
34.90033704,-117.79935645,694.9833,0.0120
34.90033068,-117.79934869,694.9801,0.0152
34.90032432,-117.79934094,694.9912,-0.0082
34.90031796,-117.79933319,694.9671,0.0278
34.90031160,-117.79932543,694.9854,0.0085
34.90030524,-117.79931768,694.9852,0.0087
34.90056597,-117.79962007,695.0177,-0.0188
34.90055961,-117.79961232,694.9915,0.0109
34.90055325,-117.79960456,694.9842,0.0109
34.90054689,-117.79959681,694.9732,0.0251
34.90054053,-117.79958906,694.9765,0.0112
34.90053417,-117.79958130,694.9987,0.0112
34.90052781,-117.79957355,694.9957,0.0031
34.90052145,-117.79956580,695.0227,-0.0238
34.90051509,-117.79955804,694.9874,-0.0055
34.90050873,-117.79955029,695.0212,-0.0055
34.90050237,-117.79954254,695.0051,-0.0063
34.90049601,-117.79953478,694.9999,0.0191
34.90048966,-117.79952703,694.9598,0.0191
34.90048330,-117.79951927,694.9742,0.0247
34.90047694,-117.79951152,695.0148,-0.0223
34.90047058,-117.79950377,695.0280,-0.0223
34.90046422,-117.79949601,695.0041,-0.0052
34.90045786,-117.79948826,695.0153,-0.0157
34.90045150,-117.79948051,694.9918,0.0080
34.90044514,-117.79947275,694.9926,0.0080
34.90043878,-117.79946500,694.9867,0.0135
34.90043242,-117.79945725,695.0195,-0.0130
34.90042606,-117.79944949,695.0069,-0.0130
34.90041970,-117.79944174,694.9953,0.0051
34.90041335,-117.79943398,694.9934,0.0070
34.90040699,-117.79942623,695.0111,-0.0091
34.90040063,-117.79941848,695.0065,-0.0091
34.90039427,-117.79941072,694.9834,0.0155
34.90038791,-117.79940297,695.0343,-0.0215
34.90038155,-117.79939522,695.0051,-0.0215
34.90037519,-117.79938746,695.0002,-0.0028
34.90036883,-117.79937971,695.0295,-0.0321
34.90036247,-117.79937195,695.0205,-0.0164
34.90035611,-117.79936420,694.9982,-0.0008
34.90034975,-117.79935645,695.0107,-0.0151
34.90034339,-117.79934869,694.9786,0.0124
34.90033704,-117.79934094,694.9872,0.0124
34.90033068,-117.79933319,694.9548,0.0401
34.90032432,-117.79932543,695.0244,0.0012
34.90031796,-117.79931768,694.9620,0.0012
34.90031160,-117.79930993,695.0136,-0.0198
34.90057232,-117.79961232,694.9834,0.0155
34.90056597,-117.79960456,694.9804,0.0184
34.90055961,-117.79959681,694.9961,0.0022
34.90055325,-117.79958906,695.0053,0.0106
34.90054689,-117.79958130,695.0122,-0.0142
34.90054053,-117.79957355,695.0354,-0.0368
34.90053417,-117.79956580,695.0072,-0.0087
34.90052781,-117.79955804,695.0176,-0.0193
34.90052145,-117.79955029,694.9880,0.0106
34.90051509,-117.79954254,695.0143,-0.0160
34.90050873,-117.79953478,695.0031,0.0038
34.90050237,-117.79952703,694.9907,0.0082
34.90049601,-117.79951927,694.9981,0.0008
34.90048966,-117.79951152,694.9988,-0.0089
34.90048330,-117.79950377,695.0038,-0.0048
34.90047694,-117.79949601,695.0080,-0.0090
34.90047058,-117.79948826,694.9898,0.0092
34.90046422,-117.79948051,694.9852,0.0139
34.90045786,-117.79947275,695.0149,-0.0154
34.90045150,-117.79946500,694.9661,0.0342
34.90044514,-117.79945725,694.9876,-0.0064
34.90043878,-117.79944949,695.0311,-0.0308
34.90043242,-117.79944174,694.9459,0.0545
34.90042606,-117.79943398,694.9861,0.0141
34.90041970,-117.79942623,695.0138,-0.0139
34.90041335,-117.79941848,694.9670,0.0330
34.90040699,-117.79941072,695.0520,-0.0523
34.90040063,-117.79940297,694.9482,0.0337
34.90039427,-117.79939522,695.0287,-0.0304
34.90038791,-117.79938746,695.0311,-0.0331
34.90038155,-117.79937971,695.0183,-0.0204
34.90037519,-117.79937195,694.9956,0.0019
34.90036883,-117.79936420,695.0071,-0.0164
34.90036247,-117.79935645,694.9821,0.0148
34.90035611,-117.79934869,695.0162,-0.0206
34.90034975,-117.79934094,694.9776,0.0177
34.90034339,-117.79933319,694.9945,0.0005
34.90033704,-117.79932543,695.0199,-0.0238
34.90033068,-117.79931768,694.9777,0.0168
34.90032432,-117.79930993,694.9927,0.0013
34.90031796,-117.79930217,695.0033,-0.0093
34.90057868,-117.79960456,694.9732,0.0258
34.90057232,-117.79959681,695.0233,-0.0245
34.90056597,-117.79958906,695.0068,-0.0086
34.90055961,-117.79958130,694.9697,0.0106
34.90055325,-117.79957355,694.9991,-0.0010
34.90054689,-117.79956580,694.9845,0.0135
34.90054053,-117.79955804,694.9868,0.0041
34.90053417,-117.79955029,695.0015,0.0041
34.90052781,-117.79954254,694.9858,0.0120
34.90052145,-117.79953478,695.0193,-0.0211
34.90051509,-117.79952703,694.9859,0.0038
34.90050873,-117.79951927,695.0196,-0.0212
34.90050237,-117.79951152,694.9991,-0.0002
34.90049601,-117.79950377,695.0171,-0.0089
34.90048966,-117.79949601,694.9892,0.0099
34.90048330,-117.79948826,694.9899,0.0092
34.90047694,-117.79948051,694.9770,0.0050
34.90047058,-117.79947275,695.0116,0.0050
34.90046422,-117.79946500,695.0188,-0.0191
34.90045786,-117.79945725,695.0424,-0.0422
34.90045150,-117.79944949,695.0258,-0.0064
34.90044514,-117.79944174,695.0050,-0.0046
34.90043878,-117.79943398,694.9958,0.0045
34.90043242,-117.79942623,695.0078,-0.0037
34.90042606,-117.79941848,694.9994,-0.0037
34.90041970,-117.79941072,695.0293,-0.0294
34.90041335,-117.79940297,695.0189,-0.0192
34.90040699,-117.79939522,694.9833,0.0337
34.90040063,-117.79938746,694.9862,0.0128
34.90039427,-117.79937971,695.0273,-0.0293
34.90038791,-117.79937195,695.0062,-0.0033
34.90038155,-117.79936420,694.9954,-0.0033
34.90037519,-117.79935645,695.0237,-0.0263
34.90036883,-117.79934869,694.9922,0.0029
34.90036247,-117.79934094,694.9944,0.0029
34.90035611,-117.79933319,694.9908,0.0045
34.90034975,-117.79932543,694.9608,0.0342
34.90034339,-117.79931768,695.0173,-0.0238
34.90033704,-117.79930993,694.9758,0.0186
34.90033068,-117.79930217,694.9886,0.0053
34.90032432,-117.79929442,694.9851,0.0087
34.90058504,-117.79959681,695.0145,-0.0156
34.90057868,-117.79958906,694.9986,0.0023
34.90057232,-117.79958130,695.0003,-0.0017
34.90056597,-117.79957355,694.9664,0.0317
34.90055961,-117.79956580,694.9983,-0.0004
34.90055325,-117.79955804,694.9705,0.0231
34.90054689,-117.79955029,695.0061,-0.0083
34.90054053,-117.79954254,695.0073,-0.0095
34.90053417,-117.79953478,694.9997,-0.0078
34.90052781,-117.79952703,695.0409,-0.0429
34.90052145,-117.79951927,695.0106,-0.0123
34.90051509,-117.79951152,695.0119,-0.0085
34.90050873,-117.79950377,695.0028,-0.0085
34.90050237,-117.79949601,694.9961,0.0029
34.90049601,-117.79948826,695.0193,-0.0200
34.90048966,-117.79948051,695.0220,-0.0101
34.90048330,-117.79947275,694.9740,0.0256
34.90047694,-117.79946500,695.0211,-0.0211
34.90047058,-117.79945725,695.0103,-0.0046
34.90046422,-117.79944949,695.0192,-0.0192
34.90045786,-117.79944174,695.0093,-0.0089
34.90045150,-117.79943398,694.9751,0.0254
34.90044514,-117.79942623,694.9765,0.0262
34.90043878,-117.79941848,695.0365,-0.0362
34.90043242,-117.79941072,695.0050,-0.0052
34.90042606,-117.79940297,694.9717,0.0278
34.90041970,-117.79939522,695.0070,-0.0073
34.90041335,-117.79938746,694.9928,0.0067
34.90040699,-117.79937971,694.9631,0.0358
34.90040063,-117.79937195,694.9542,0.0262
34.90039427,-117.79936420,694.9679,0.0300
34.90038791,-117.79935645,695.0054,-0.0080
34.90038155,-117.79934869,694.9990,-0.0109
34.90037519,-117.79934094,694.9950,0.0024
34.90036883,-117.79933319,695.0057,-0.0102
34.90036247,-117.79932543,695.0120,-0.0105
34.90035611,-117.79931768,694.9579,0.0374
34.90034975,-117.79930993,694.9940,0.0010
34.90034339,-117.79930217,694.9834,0.0107
34.90033704,-117.79929442,694.9753,0.0054
34.90033068,-117.79928666,694.9891,0.0049
34.90059140,-117.79958906,694.9975,0.0014
34.90058504,-117.79958130,694.9947,0.0023
34.90057868,-117.79957355,694.9709,0.0280
34.90057232,-117.79956580,694.9903,0.0081
34.90056597,-117.79955804,695.0403,-0.0423
34.90055961,-117.79955029,694.9789,0.0231
34.90055325,-117.79954254,694.9663,0.0314
34.90054689,-117.79953478,695.0055,-0.0077
34.90054053,-117.79952703,695.0119,-0.0078
34.90053417,-117.79951927,695.0093,-0.0112
34.90052781,-117.79951152,694.9776,0.0207
34.90052145,-117.79950377,695.0200,-0.0213
34.90051509,-117.79949601,694.9843,0.0145
34.90050873,-117.79948826,694.9773,0.0216
34.90050237,-117.79948051,694.9878,0.0122
34.90049601,-117.79947275,694.9978,-0.0101
34.90048966,-117.79946500,695.0143,-0.0141
34.90048330,-117.79945725,695.0125,-0.0121
34.90047694,-117.79944949,694.9996,-0.0046
34.90047058,-117.79944174,695.0187,-0.0180
34.90046422,-117.79943398,695.0016,-0.0012
34.90045786,-117.79942623,695.0179,-0.0176
34.90045150,-117.79941848,694.9719,0.0262
34.90044514,-117.79941072,694.9685,0.0319
34.90043878,-117.79940297,695.0155,-0.0155
34.90043242,-117.79939522,694.9722,0.0278
34.90042606,-117.79938746,694.9940,0.0057
34.90041970,-117.79937971,694.9980,0.0014
34.90041335,-117.79937195,694.9902,0.0089
34.90040699,-117.79936420,694.9909,0.0262
34.90040063,-117.79935645,695.0279,-0.0294
34.90039427,-117.79934869,694.9494,0.0480
34.90038791,-117.79934094,695.0177,-0.0109
34.90038155,-117.79933319,695.0459,-0.0493
34.90037519,-117.79932543,695.0005,-0.0044
34.90036883,-117.79931768,694.9996,-0.0105
34.90036247,-117.79930993,695.0145,-0.0191
34.90035611,-117.79930217,695.0366,-0.0413
34.90034975,-117.79929442,694.9762,0.0187
34.90034339,-117.79928666,695.0018,0.0054
34.90033704,-117.79927891,694.9963,-0.0025
34.90059776,-117.79958130,695.0112,-0.0123
34.90059140,-117.79957355,695.0032,-0.0043
34.90058504,-117.79956580,695.0132,-0.0143
34.90057868,-117.79955804,694.9916,0.0068
34.90057232,-117.79955029,695.0010,-0.0025
34.90056597,-117.79954254,694.9866,0.0112
34.90055961,-117.79953478,694.9867,0.0060
34.90055325,-117.79952703,694.9972,0.0060
34.90054689,-117.79951927,694.9972,0.0008
34.90054053,-117.79951152,694.9766,-0.0056
34.90053417,-117.79950377,695.0314,-0.0056
34.90052781,-117.79949601,694.9973,0.0010
34.90052145,-117.79948826,694.9723,0.0265
34.90051509,-117.79948051,695.0220,-0.0042
34.90050873,-117.79947275,694.9850,-0.0042
34.90050237,-117.79946500,695.0102,-0.0100
34.90049601,-117.79945725,694.9997,-0.0019
34.90048966,-117.79944949,695.0050,-0.0019
34.90048330,-117.79944174,695.0034,-0.0028
34.90047694,-117.79943398,694.9885,0.0122
34.90047058,-117.79942623,695.0008,-0.0188
34.90046422,-117.79941848,695.0407,-0.0404
34.90045786,-117.79941072,694.9552,0.0451
34.90045150,-117.79940297,695.0013,-0.0046
34.90044514,-117.79939522,695.0087,-0.0046
34.90043878,-117.79938746,694.9790,0.0211
34.90043242,-117.79937971,694.9726,0.0270
34.90042606,-117.79937195,695.0432,-0.0229
34.90041970,-117.79936420,694.9926,0.0069
34.90041335,-117.79935645,695.0416,-0.0425
34.90040699,-117.79934869,695.0107,-0.0077
34.90040063,-117.79934094,695.0015,-0.0077
34.90039427,-117.79933319,695.0095,-0.0121
34.90038791,-117.79932543,695.0127,-0.0215
34.90038155,-117.79931768,695.0236,-0.0215
34.90037519,-117.79930993,695.0087,-0.0119
34.90036883,-117.79930217,695.0029,-0.0075
34.90036247,-117.79929442,695.0035,-0.0199
34.90035611,-117.79928666,695.0270,-0.0319
34.90034975,-117.79927891,695.0163,-0.0218
34.90034339,-117.79927116,694.9800,0.0140
34.90060412,-117.79957355,694.9873,0.0116
34.90059776,-117.79956580,695.0066,-0.0077
34.90059140,-117.79955804,694.9875,0.0114
34.90058504,-117.79955029,694.9925,0.0068
34.90057868,-117.79954254,694.9809,0.0175
34.90057232,-117.79953478,694.9948,0.0035
34.90056597,-117.79952703,695.0085,-0.0105
34.90055961,-117.79951927,695.0199,-0.0219
34.90055325,-117.79951152,695.0002,0.0052
34.90054689,-117.79950377,695.0415,-0.0434
34.90054053,-117.79949601,694.9985,-0.0001
34.90053417,-117.79948826,695.0639,-0.0655
34.90052781,-117.79948051,695.0200,-0.0216
34.90052145,-117.79947275,695.0099,-0.0109
34.90051509,-117.79946500,694.9900,0.0098
34.90050873,-117.79945725,694.9435,0.0154
34.90050237,-117.79944949,694.9969,0.0035
34.90049601,-117.79944174,695.0036,-0.0029
34.90048966,-117.79943398,695.0384,-0.0378
34.90048330,-117.79942623,694.9724,0.0282
34.90047694,-117.79941848,695.0381,-0.0188
34.90047058,-117.79941072,694.9950,0.0057
34.90046422,-117.79940297,695.0145,-0.0141
34.90045786,-117.79939522,694.9492,0.0511
34.90045150,-117.79938746,695.0028,-0.0024
34.90044514,-117.79937971,694.9931,0.0073
34.90043878,-117.79937195,695.0136,-0.0136
34.90043242,-117.79936420,695.0018,-0.0229
34.90042606,-117.79935645,694.9772,0.0223
34.90041970,-117.79934869,695.0189,-0.0196
34.90041335,-117.79934094,695.0139,-0.0148
34.90040699,-117.79933319,695.0119,-0.0140
34.90040063,-117.79932543,695.0202,-0.0176
34.90039427,-117.79931768,695.0220,-0.0246
34.90038791,-117.79930993,694.9996,-0.0023
34.90038155,-117.79930217,694.9728,0.0243
34.90037519,-117.79929442,694.9723,0.0245
34.90036883,-117.79928666,695.0270,-0.0199
34.90036247,-117.79927891,695.0142,-0.0189
34.90035611,-117.79927116,695.0020,-0.0069
34.90034975,-117.79926340,694.9913,0.0036
34.90061048,-117.79956580,695.0006,-0.0017
34.90060412,-117.79955804,695.0005,0.0020
34.90059776,-117.79955029,694.9933,0.0020
34.90059140,-117.79954254,694.9860,0.0128
34.90058504,-117.79953478,695.0433,-0.0255
34.90057868,-117.79952703,695.0046,-0.0255
34.90057232,-117.79951927,694.9879,0.0104
34.90056597,-117.79951152,694.9740,0.0241
34.90055961,-117.79950377,694.9855,0.0052
34.90055325,-117.79949601,695.0144,-0.0164
34.90054689,-117.79948826,695.0152,-0.0171
34.90054053,-117.79948051,694.9956,0.0000
34.90053417,-117.79947275,695.0010,0.0000
34.90052781,-117.79946500,694.9939,0.0049
34.90052145,-117.79945725,694.9778,0.0221
34.90051509,-117.79944949,695.0260,0.0154
34.90050873,-117.79944174,695.0075,-0.0072
34.90050237,-117.79943398,695.0495,-0.0489
34.90049601,-117.79942623,694.9849,0.0096
34.90048966,-117.79941848,694.9972,0.0096
34.90048330,-117.79941072,695.0177,-0.0170
34.90047694,-117.79940297,694.9951,0.0170
34.90047058,-117.79939522,694.9722,0.0170
34.90046422,-117.79938746,694.9810,0.0194
34.90045786,-117.79937971,695.0020,-0.0016
34.90045150,-117.79937195,695.0069,-0.0020
34.90044514,-117.79936420,694.9981,-0.0020
34.90043878,-117.79935645,695.0201,-0.0202
34.90043242,-117.79934869,695.0199,-0.0138
34.90042606,-117.79934094,695.0065,-0.0138
34.90041970,-117.79933319,695.0005,-0.0016
34.90041335,-117.79932543,694.9949,0.0033
34.90040699,-117.79931768,695.0110,-0.0176
34.90040063,-117.79930993,695.0184,-0.0202
34.90039427,-117.79930217,695.0012,-0.0038
34.90038791,-117.79929442,695.0090,-0.0041
34.90038155,-117.79928666,694.9935,-0.0041
34.90037519,-117.79927891,694.9718,0.0245
34.90036883,-117.79927116,694.9800,-0.0022
34.90036247,-117.79926340,695.0153,-0.0022
34.90035611,-117.79925565,695.0089,-0.0136
34.90061684,-117.79955804,695.0318,-0.0329
34.90061048,-117.79955029,695.0011,-0.0022
34.90060412,-117.79954254,695.0173,-0.0184
34.90059776,-117.79953478,695.0265,-0.0173
34.90059140,-117.79952703,695.0199,-0.0210
34.90058504,-117.79951927,694.9878,0.0106
34.90057868,-117.79951152,694.9963,0.0095
34.90057232,-117.79950377,695.0026,-0.0042
34.90056597,-117.79949601,694.9803,0.0177
34.90055961,-117.79948826,695.0095,-0.0114
34.90055325,-117.79948051,695.0205,-0.0170
34.90054689,-117.79947275,694.9904,0.0076
34.90054053,-117.79946500,695.0395,-0.0410
34.90053417,-117.79945725,694.9942,-0.0044
34.90052781,-117.79944949,694.9959,0.0031
34.90052145,-117.79944174,694.9952,0.0049
34.90051509,-117.79943398,694.9858,0.0145
34.90050873,-117.79942623,695.0084,-0.0086
34.90050237,-117.79941848,695.0004,0.0001
34.90049601,-117.79941072,695.0332,-0.0326
34.90048966,-117.79940297,695.0121,-0.0106
34.90048330,-117.79939522,695.0108,-0.0101
34.90047694,-117.79938746,694.9956,0.0050
34.90047058,-117.79937971,694.9717,0.0291
34.90046422,-117.79937195,694.9982,0.0024
34.90045786,-117.79936420,694.9830,0.0175
34.90045150,-117.79935645,695.0190,-0.0186
34.90044514,-117.79934869,694.9994,0.0213
34.90043878,-117.79934094,695.0333,-0.0333
34.90043242,-117.79933319,695.0147,-0.0157
34.90042606,-117.79932543,695.0167,-0.0110
34.90041970,-117.79931768,695.0046,-0.0056
34.90041335,-117.79930993,695.0042,-0.0052
34.90040699,-117.79930217,695.0131,-0.0149
34.90040063,-117.79929442,695.0185,0.0013
34.90039427,-117.79928666,694.9858,0.0116
34.90038791,-117.79927891,695.0098,-0.0127
34.90038155,-117.79927116,695.0524,-0.0386
34.90037519,-117.79926340,694.9982,-0.0011
34.90036883,-117.79925565,694.9949,0.0014
34.90036247,-117.79924790,694.9862,0.0107
34.90062320,-117.79955029,694.9710,0.0279
34.90061684,-117.79954254,695.0238,-0.0249
34.90061048,-117.79953478,695.0012,-0.0023
34.90060412,-117.79952703,695.0060,-0.0173
34.90059776,-117.79951927,695.0369,-0.0380
34.90059140,-117.79951152,695.0502,-0.0513
34.90058504,-117.79950377,694.9822,0.0095
34.90057868,-117.79949601,695.0211,-0.0227
34.90057232,-117.79948826,695.0125,-0.0142
34.90056597,-117.79948051,695.0080,-0.0100
34.90055961,-117.79947275,695.0096,-0.0170
34.90055325,-117.79946500,694.9996,-0.0015
34.90054689,-117.79945725,695.0318,-0.0334
34.90054053,-117.79944949,695.0123,-0.0044
34.90053417,-117.79944174,695.0069,-0.0079
34.90052781,-117.79943398,695.0250,-0.0252
34.90052145,-117.79942623,695.0180,-0.0179
34.90051509,-117.79941848,695.0093,-0.0086
34.90050873,-117.79941072,695.0066,-0.0064
34.90050237,-117.79940297,695.0352,-0.0345
34.90049601,-117.79939522,695.0102,-0.0106
34.90048966,-117.79938746,694.9983,0.0025
34.90048330,-117.79937971,694.9829,0.0179
34.90047694,-117.79937195,694.9932,0.0147
34.90047058,-117.79936420,694.9791,0.0147
34.90046422,-117.79935645,695.0022,-0.0017
34.90045786,-117.79934869,695.0052,-0.0046
34.90045150,-117.79934094,694.9590,0.0213
34.90044514,-117.79933319,695.0004,-0.0002
34.90043878,-117.79932543,695.0130,-0.0134
34.90043242,-117.79931768,695.0034,-0.0110
34.90042606,-117.79930993,694.9810,0.0185
34.90041970,-117.79930217,695.0254,-0.0260
34.90041335,-117.79929442,694.9861,0.0129
34.90040699,-117.79928666,694.9755,0.0013
34.90040063,-117.79927891,694.9784,0.0199
34.90039427,-117.79927116,694.9998,-0.0018
34.90038791,-117.79926340,695.0197,-0.0386
34.90038155,-117.79925565,695.0234,-0.0259
34.90037519,-117.79924790,695.0042,-0.0068
34.90036883,-117.79924014,694.9762,0.0211
34.90062956,-117.79954254,694.9869,0.0120
34.90062320,-117.79953478,694.9821,0.0088
34.90061684,-117.79952703,694.9965,0.0026
34.90061048,-117.79951927,694.9646,0.0344
34.90060412,-117.79951152,695.0023,-0.0087
34.90059776,-117.79950377,695.0129,-0.0087
34.90059140,-117.79949601,694.9970,0.0018
34.90058504,-117.79948826,695.0092,-0.0108
34.90057868,-117.79948051,694.9813,-0.0043
34.90057232,-117.79947275,694.9709,0.0273
34.90056597,-117.79946500,694.9873,0.0108
34.90055961,-117.79945725,695.0232,-0.0233
34.90055325,-117.79944949,695.0206,-0.0233
34.90054689,-117.79944174,694.9909,0.0080
34.90054053,-117.79943398,695.0241,-0.0245
34.90053417,-117.79942623,694.9935,-0.0007
34.90052781,-117.79941848,695.0303,-0.0305
34.90052145,-117.79941072,695.0097,-0.0096
34.90051509,-117.79940297,694.9910,-0.0032
34.90050873,-117.79939522,695.0159,-0.0032
34.90050237,-117.79938746,694.9845,0.0161
34.90049601,-117.79937971,694.9813,0.0195
34.90048966,-117.79937195,694.9710,0.0145
34.90048330,-117.79936420,695.0052,-0.0043
34.90047694,-117.79935645,694.9989,0.0019
34.90047058,-117.79934869,694.9985,-0.0141
34.90046422,-117.79934094,694.9918,0.0090
34.90045786,-117.79933319,695.0288,-0.0284
34.90045150,-117.79932543,694.9915,0.0117
34.90044514,-117.79931768,694.9855,0.0117
34.90043878,-117.79930993,695.0249,-0.0248
34.90043242,-117.79930217,695.0284,-0.0288
34.90042606,-117.79929442,695.0068,-0.0207
34.90041970,-117.79928666,694.9652,0.0344
34.90041335,-117.79927891,694.9880,0.0113
34.90040699,-117.79927116,695.0123,-0.0072
34.90040063,-117.79926340,695.0004,-0.0072
34.90039427,-117.79925565,695.0311,-0.0328
34.90038791,-117.79924790,694.9727,0.0248
34.90038155,-117.79924014,695.0136,-0.0189
34.90037519,-117.79923239,694.9875,0.0100
34.90063592,-117.79953478,695.0265,-0.0272
34.90062956,-117.79952703,694.9985,0.0088
34.90062320,-117.79951927,695.0206,-0.0213
34.90061684,-117.79951152,694.9870,0.0122
34.90061048,-117.79950377,694.9718,0.0275
34.90060412,-117.79949601,694.9778,0.0213
34.90059776,-117.79948826,694.9879,0.0114
34.90059140,-117.79948051,694.9795,0.0194
34.90058504,-117.79947275,695.0240,-0.0043
34.90057868,-117.79946500,695.0268,-0.0283
34.90057232,-117.79945725,695.0055,-0.0066
34.90056597,-117.79944949,694.9793,0.0194
34.90055961,-117.79944174,694.9976,0.0014
34.90055325,-117.79943398,694.9863,0.0130
34.90054689,-117.79942623,695.0291,-0.0300
34.90054053,-117.79941848,695.0063,-0.0007
34.90053417,-117.79941072,695.0098,-0.0106
34.90052781,-117.79940297,694.9920,0.0078
34.90052145,-117.79939522,694.9598,0.0404
34.90051509,-117.79938746,694.9846,0.0158
34.90050873,-117.79937971,694.9777,0.0230
34.90050237,-117.79937195,695.0074,-0.0065
34.90049601,-117.79936420,695.0019,0.0145
34.90048966,-117.79935645,694.9840,0.0169
34.90048330,-117.79934869,694.9922,0.0087
34.90047694,-117.79934094,695.0313,-0.0141
34.90047058,-117.79933319,694.9808,0.0200
34.90046422,-117.79932543,694.9816,0.0190
34.90045786,-117.79931768,694.9954,0.0050
34.90045150,-117.79930993,694.9860,0.0146
34.90044514,-117.79930217,694.9914,0.0094
34.90043878,-117.79929442,695.0106,-0.0101
34.90043242,-117.79928666,695.0346,-0.0207
34.90042606,-117.79927891,694.9644,0.0360
34.90041970,-117.79927116,694.9996,0.0009
34.90041335,-117.79926340,695.0008,-0.0009
34.90040699,-117.79925565,694.9983,0.0013
34.90040063,-117.79924790,694.9963,0.0041
34.90039427,-117.79924014,694.9932,0.0062
34.90038791,-117.79923239,695.0201,-0.0189
34.90038155,-117.79922464,694.9907,0.0075
34.90064228,-117.79952703,694.9975,0.0018
34.90063592,-117.79951927,695.0000,-0.0007
34.90062956,-117.79951152,695.0021,-0.0001
34.90062320,-117.79950377,694.9966,-0.0001
34.90061684,-117.79949601,695.0200,-0.0207
34.90061048,-117.79948826,694.9998,-0.0006
34.90060412,-117.79948051,695.0035,-0.0020
34.90059776,-117.79947275,694.9990,-0.0020
34.90059140,-117.79946500,694.9799,0.0191
34.90058504,-117.79945725,694.9834,0.0179
34.90057868,-117.79944949,694.9790,0.0179
34.90057232,-117.79944174,695.0039,-0.0046
34.90056597,-117.79943398,694.9857,0.0135
34.90055961,-117.79942623,694.9788,0.0073
34.90055325,-117.79941848,695.0048,0.0073
34.90054689,-117.79941072,695.0105,-0.0114
34.90054053,-117.79940297,694.9648,0.0003
34.90053417,-117.79939522,695.0338,0.0003
34.90052781,-117.79938746,695.0006,-0.0006
34.90052145,-117.79937971,694.9979,0.0029
34.90051509,-117.79937195,695.0213,-0.0106
34.90050873,-117.79936420,695.0014,-0.0106
34.90050237,-117.79935645,694.9879,0.0129
34.90049601,-117.79934869,695.0439,-0.0102
34.90048966,-117.79934094,694.9785,-0.0102
34.90048330,-117.79933319,694.9980,0.0028
34.90047694,-117.79932543,695.0169,0.0031
34.90047058,-117.79931768,694.9786,0.0031
34.90046422,-117.79930993,694.9980,0.0030
34.90045786,-117.79930217,695.0077,-0.0067
34.90045150,-117.79929442,695.0480,-0.0142
34.90044514,-117.79928666,694.9821,-0.0142
34.90043878,-117.79927891,694.9990,0.0017
34.90043242,-117.79927116,695.0132,-0.0066
34.90042606,-117.79926340,695.0016,-0.0066
34.90041970,-117.79925565,694.9759,0.0249
34.90041335,-117.79924790,695.0082,-0.0073
34.90040699,-117.79924014,695.0022,-0.0048
34.90040063,-117.79923239,695.0089,-0.0048
34.90039427,-117.79922464,695.0226,-0.0225
34.90038791,-117.79921688,695.0203,-0.0212
34.90064863,-117.79951927,695.0082,-0.0089
34.90064228,-117.79951152,695.0062,0.0015
34.90063592,-117.79950377,694.9780,0.0212
34.90062956,-117.79949601,694.9973,0.0020
34.90062320,-117.79948826,695.0044,-0.0051
34.90061684,-117.79948051,694.9920,0.0073
34.90061048,-117.79947275,695.0020,-0.0027
34.90060412,-117.79946500,694.9835,0.0158
34.90059776,-117.79945725,695.0307,-0.0161
