lat,lon,elevation_m,depth_m
34.90012591,-117.79936401,694.9941,0.0062
34.90011691,-117.79936401,694.9978,0.0023
34.90010792,-117.79936401,694.9912,0.0088
34.90009893,-117.79936401,695.0163,-0.0164
34.90008993,-117.79936401,694.9946,0.0055
34.90008094,-117.79936401,695.0059,-0.0058
34.90007195,-117.79936401,694.9922,0.0078
34.90006295,-117.79936401,694.9703,0.0294
34.90005396,-117.79936401,695.0181,-0.0182
34.90004497,-117.79936401,694.9788,0.0211
34.90003597,-117.79936401,695.0136,-0.0136
34.90002698,-117.79936401,695.0084,-0.0083
34.90001799,-117.79936401,694.9669,0.0329
34.90000899,-117.79936401,694.9811,0.0189
34.90000000,-117.79936401,694.9897,0.0099
34.89999101,-117.79936401,694.9836,0.0161
34.89998201,-117.79936401,694.9764,0.0237
34.89997302,-117.79936401,695.0148,-0.0148
34.89996403,-117.79936401,694.9952,0.0048
34.89995503,-117.79936401,695.0077,-0.0081
34.89994604,-117.79936401,694.9914,0.0082
34.89993705,-117.79936401,695.0061,-0.0070
34.89992805,-117.79936401,694.9850,0.0141
34.89991906,-117.79936401,694.9995,-0.0004
34.89991007,-117.79936401,695.0116,-0.0128
34.89990107,-117.79936401,695.0009,-0.0024
34.89989208,-117.79936401,694.9909,0.0074
34.89988309,-117.79936401,694.9783,0.0198
34.89987409,-117.79936401,695.0034,-0.0059
34.89986510,-117.79936401,695.0069,-0.0096
34.89985611,-117.79936401,694.9948,0.0022
34.89984712,-117.79936401,694.9846,0.0121
34.89983812,-117.79936401,695.0109,-0.0141
34.89982913,-117.79936401,695.0496,-0.0529
34.89982014,-117.79936401,694.9940,0.0025
34.90017986,-117.79935305,695.0067,-0.0067
34.90017087,-117.79935305,695.0075,-0.0076
34.90016188,-117.79935305,694.9487,0.0513
34.90015288,-117.79935305,695.0025,-0.0024
34.90014389,-117.79935305,694.9859,0.0144
34.90013490,-117.79935305,695.0277,-0.0275
34.90012591,-117.79935305,694.9949,0.0053
34.90011691,-117.79935305,694.9844,0.0155
34.90010792,-117.79935305,694.9956,0.0041
34.90009893,-117.79935305,695.0033,-0.0034
34.90008993,-117.79935305,694.9888,0.0111
34.90008094,-117.79935305,694.9989,0.0010
34.90007195,-117.79935305,694.9729,0.0270
34.90006295,-117.79935305,694.9955,0.0042
34.90005396,-117.79935305,695.0155,-0.0156
34.90004497,-117.79935305,695.0394,-0.0394
34.90003597,-117.79935305,695.0141,-0.0140
34.90002698,-117.79935305,695.0054,-0.0053
34.90001799,-117.79935305,695.0237,-0.0238
34.90000899,-117.79935305,695.0204,-0.0203
34.90000000,-117.79935305,695.0333,-0.0334
34.89999101,-117.79935305,695.0217,-0.0217
34.89998201,-117.79935305,694.9976,0.0026
34.89997302,-117.79935305,695.0052,-0.0049
34.89996403,-117.79935305,695.0036,-0.0032
34.89995503,-117.79935305,695.0060,-0.0060
34.89994604,-117.79935305,695.0040,-0.0041
34.89993705,-117.79935305,694.9844,0.0153
34.89992805,-117.79935305,694.9579,0.0416
34.89991906,-117.79935305,694.9866,0.0130
34.89991007,-117.79935305,694.9595,0.0396
34.89990107,-117.79935305,695.0014,-0.0024
34.89989208,-117.79935305,695.0001,-0.0019
34.89988309,-117.79935305,694.9665,0.0315
34.89987409,-117.79935305,695.0138,-0.0163
34.89986510,-117.79935305,695.0173,-0.0201
34.89985611,-117.79935305,695.0019,-0.0051
34.89984712,-117.79935305,695.0334,-0.0370
34.89983812,-117.79935305,695.0374,-0.0410
34.89982913,-117.79935305,694.9759,0.0204
34.89982014,-117.79935305,695.0207,-0.0245
34.90017986,-117.79934208,695.0088,-0.0089
34.90017087,-117.79934208,695.0084,-0.0087
34.90016188,-117.79934208,695.0187,-0.0189
34.90015288,-117.79934208,694.9856,0.0145
34.90014389,-117.79934208,694.9882,0.0119
34.90013490,-117.79934208,694.9835,0.0166
34.90012591,-117.79934208,694.9849,0.0152
34.90011691,-117.79934208,694.9980,0.0017
34.90010792,-117.79934208,694.9710,0.0286
34.90009893,-117.79934208,694.9791,0.0206
34.90008993,-117.79934208,695.0116,-0.0119
34.90008094,-117.79934208,694.9986,0.0013
34.90007195,-117.79934208,695.0077,-0.0079
34.90006295,-117.79934208,694.9622,0.0374
34.90005396,-117.79934208,694.9843,0.0156
34.90004497,-117.79934208,694.9889,0.0111
34.90003597,-117.79934208,695.0007,-0.0005
34.90002698,-117.79934208,694.9883,0.0118
34.90001799,-117.79934208,695.0187,-0.0186
34.90000899,-117.79934208,694.9988,0.0014
34.90000000,-117.79934208,695.0003,-0.0003
34.89999101,-117.79934208,695.0003,-0.0001
34.89998201,-117.79934208,695.0142,-0.0137
34.89997302,-117.79934208,694.9906,0.0101
34.89996403,-117.79934208,695.0224,-0.0217
34.89995503,-117.79934208,695.0092,-0.0090
34.89994604,-117.79934208,695.0031,-0.0031
34.89993705,-117.79934208,695.0008,-0.0012
34.89992805,-117.79934208,695.0104,-0.0108
34.89991906,-117.79934208,695.0203,-0.0208
34.89991007,-117.79934208,695.0189,-0.0198
34.89990107,-117.79934208,695.0075,-0.0086
34.89989208,-117.79934208,695.0175,-0.0193
34.89988309,-117.79934208,695.0024,-0.0047
34.89987409,-117.79934208,695.0250,-0.0277
34.89986510,-117.79934208,694.9995,-0.0026
34.89985611,-117.79934208,694.9585,0.0379
34.89984712,-117.79934208,695.0268,-0.0305
34.89983812,-117.79934208,695.0022,-0.0059
34.89982913,-117.79934208,694.9766,0.0197
34.89982014,-117.79934208,694.9960,0.0000
34.90017986,-117.79933112,694.9823,0.0168
34.90017087,-117.79933112,695.0420,-0.0429
34.90016188,-117.79933112,695.0100,-0.0109
34.90015288,-117.79933112,694.9686,0.0310
34.90014389,-117.79933112,695.0109,-0.0113
34.90013490,-117.79933112,694.9920,0.0077
34.90012591,-117.79933112,695.0383,-0.0386
34.90011691,-117.79933112,694.9789,0.0201
34.90010792,-117.79933112,694.9551,0.0440
34.90009893,-117.79933112,695.0013,-0.0022
34.90008993,-117.79933112,694.9930,0.0064
34.90008094,-117.79933112,694.9917,0.0079
34.90007195,-117.79933112,694.9572,0.0424
34.90006295,-117.79933112,695.0085,-0.0091
34.90005396,-117.79933112,695.0335,-0.0338
34.90004497,-117.79933112,694.9618,0.0381
34.90003597,-117.79933112,695.0234,-0.0235
34.90002698,-117.79933112,694.9886,0.0114
34.90001799,-117.79933112,695.0470,-0.0471
34.90000899,-117.79933112,695.0087,-0.0086
34.90000000,-117.79933112,694.9962,0.0037
34.89999101,-117.79933112,695.0221,-0.0221
34.89998201,-117.79933112,695.0105,-0.0102
34.89997302,-117.79933112,694.9882,0.0123
34.89996403,-117.79933112,695.0142,-0.0135
34.89995503,-117.79933112,694.9898,0.0105
34.89994604,-117.79933112,694.9642,0.0359
34.89993705,-117.79933112,695.0406,-0.0407
34.89992805,-117.79933112,694.9930,0.0067
34.89991906,-117.79933112,694.9878,0.0121
34.89991007,-117.79933112,695.0068,-0.0072
34.89990107,-117.79933112,694.9688,0.0308
34.89989208,-117.79933112,694.9729,0.0265
34.89988309,-117.79933112,694.9900,0.0089
34.89987409,-117.79933112,694.9896,0.0080
34.89986510,-117.79933112,695.0014,-0.0040
34.89985611,-117.79933112,695.0225,-0.0250
34.89984712,-117.79933112,694.9905,0.0064
34.89983812,-117.79933112,695.0099,-0.0126
34.89982913,-117.79933112,695.0120,-0.0151
34.89982014,-117.79933112,694.9783,0.0180
34.90017986,-117.79932015,695.0046,-0.0055
34.90017087,-117.79932015,694.9811,0.0179
34.90016188,-117.79932015,695.0213,-0.0222
34.90015288,-117.79932015,695.0091,-0.0094
34.90014389,-117.79932015,695.0003,-0.0007
34.90013490,-117.79932015,694.9732,0.0268
34.90012591,-117.79932015,695.0023,-0.0022
34.90011691,-117.79932015,694.9847,0.0149
34.90010792,-117.79932015,695.0141,-0.0150
34.90009893,-117.79932015,694.9976,0.0020
34.90008993,-117.79932015,694.9838,0.0159
34.90008094,-117.79932015,695.0185,-0.0189
34.90007195,-117.79932015,695.0144,-0.0148
34.90006295,-117.79932015,694.9881,0.0115
34.90005396,-117.79932015,695.0232,-0.0235
34.90004497,-117.79932015,694.9940,0.0060
34.90003597,-117.79932015,694.9938,0.0063
34.90002698,-117.79932015,695.0025,-0.0024
34.90001799,-117.79932015,694.9849,0.0151
34.90000899,-117.79932015,694.9912,0.0090
34.90000000,-117.79932015,694.9968,0.0032
34.89999101,-117.79932015,695.0306,-0.0305
34.89998201,-117.79932015,695.0300,-0.0294
34.89997302,-117.79932015,694.9948,0.0058
34.89996403,-117.79932015,695.0322,-0.0314
34.89995503,-117.79932015,694.9991,0.0013
34.89994604,-117.79932015,695.0076,-0.0075
34.89993705,-117.79932015,695.0177,-0.0180
34.89992805,-117.79932015,695.0058,-0.0063
34.89991906,-117.79932015,695.0483,-0.0487
34.89991007,-117.79932015,695.0049,-0.0054
34.89990107,-117.79932015,694.9760,0.0234
34.89989208,-117.79932015,695.0261,-0.0273
34.89988309,-117.79932015,694.9918,0.0063
34.89987409,-117.79932015,694.9939,0.0035
34.89986510,-117.79932015,694.9402,0.0569
34.89985611,-117.79932015,695.0200,-0.0236
34.89984712,-117.79932015,695.0164,-0.0201
34.89983812,-117.79932015,695.0160,-0.0197
34.89982913,-117.79932015,695.0196,-0.0233
34.89982014,-117.79932015,695.0338,-0.0378
34.90017986,-117.79930919,694.9991,0.0010
34.90017087,-117.79930919,695.0188,-0.0187
34.90016188,-117.79930919,694.9851,0.0151
34.90015288,-117.79930919,694.9929,0.0075
34.90014389,-117.79930919,695.0211,-0.0206
34.90013490,-117.79930919,695.0078,-0.0072
34.90012591,-117.79930919,694.9733,0.0273
34.90011691,-117.79930919,695.0072,-0.0069
34.90010792,-117.79930919,694.9963,0.0038
34.90009893,-117.79930919,694.9836,0.0166
34.90008993,-117.79930919,695.0087,-0.0085
34.90008094,-117.79930919,694.9919,0.0084
34.90007195,-117.79930919,694.9686,0.0317
34.90006295,-117.79930919,694.9778,0.0224
34.90005396,-117.79930919,695.0354,-0.0350
34.90004497,-117.79930919,694.9697,0.0307
34.90003597,-117.79930919,695.0045,-0.0039
34.90002698,-117.79930919,695.0122,-0.0117
34.90001799,-117.79930919,695.0128,-0.0124
34.90000899,-117.79930919,694.9755,0.0252
34.90000000,-117.79930919,694.9936,0.0068
34.89999101,-117.79930919,695.0028,-0.0024
34.89998201,-117.79930919,695.0160,-0.0152
34.89997302,-117.79930919,694.9871,0.0138
34.89996403,-117.79930919,694.9767,0.0243
34.89995503,-117.79930919,695.0201,-0.0193
34.89994604,-117.79930919,695.0221,-0.0217
34.89993705,-117.79930919,695.0074,-0.0072
34.89992805,-117.79930919,694.9878,0.0122
34.89991906,-117.79930919,695.0081,-0.0081
34.89991007,-117.79930919,695.0022,-0.0024
34.89990107,-117.79930919,695.0168,-0.0171
34.89989208,-117.79930919,694.9750,0.0244
34.89988309,-117.79930919,695.0023,-0.0041
34.89987409,-117.79930919,694.9968,0.0006
34.89986510,-117.79930919,694.9778,0.0195
34.89985611,-117.79930919,695.0043,-0.0079
34.89984712,-117.79930919,695.0007,-0.0044
34.89983812,-117.79930919,694.9918,0.0045
34.89982913,-117.79930919,695.0079,-0.0116
34.89982014,-117.79930919,694.9716,0.0247
34.90017986,-117.79929822,694.9989,0.0008
34.90017087,-117.79929822,695.0086,-0.0089
34.90016188,-117.79929822,695.0057,-0.0056
34.90015288,-117.79929822,695.0215,-0.0212
34.90014389,-117.79929822,694.9760,0.0244
34.90013490,-117.79929822,694.9698,0.0307
34.90012591,-117.79929822,695.0048,-0.0043
34.90011691,-117.79929822,695.0091,-0.0089
34.90010792,-117.79929822,695.0424,-0.0425
34.90009893,-117.79929822,695.0123,-0.0123
34.90008993,-117.79929822,694.9825,0.0174
34.90008094,-117.79929822,695.0161,-0.0160
34.90007195,-117.79929822,694.9831,0.0169
34.90006295,-117.79929822,694.9703,0.0296
34.90005396,-117.79929822,695.0522,-0.0521
34.90004497,-117.79929822,695.0065,-0.0062
34.90003597,-117.79929822,695.0143,-0.0139
34.90002698,-117.79929822,695.0113,-0.0108
34.90001799,-117.79929822,695.0362,-0.0359
34.90000899,-117.79929822,695.0057,-0.0051
34.90000000,-117.79929822,695.0244,-0.0240
34.89999101,-117.79929822,694.9795,0.0209
34.89998201,-117.79929822,694.9722,0.0286
34.89997302,-117.79929822,695.0285,-0.0277
34.89996403,-117.79929822,695.0295,-0.0283
34.89995503,-117.79929822,695.0102,-0.0095
34.89994604,-117.79929822,695.0045,-0.0040
34.89993705,-117.79929822,695.0033,-0.0031
34.89992805,-117.79929822,694.9862,0.0138
34.89991906,-117.79929822,695.0308,-0.0307
34.89991007,-117.79929822,695.0132,-0.0134
34.89990107,-117.79929822,695.0101,-0.0105
34.89989208,-117.79929822,695.0075,-0.0081
34.89988309,-117.79929822,695.0210,-0.0227
34.89987409,-117.79929822,695.0101,-0.0127
34.89986510,-117.79929822,695.0149,-0.0175
34.89985611,-117.79929822,694.9766,0.0199
34.89984712,-117.79929822,695.0102,-0.0139
34.89983812,-117.79929822,695.0437,-0.0475
34.89982913,-117.79929822,694.9896,0.0066
34.89982014,-117.79929822,694.9974,-0.0011
34.90017986,-117.79928726,695.0178,-0.0183
34.90017087,-117.79928726,695.0191,-0.0195
34.90016188,-117.79928726,695.0125,-0.0126
34.90015288,-117.79928726,694.9676,0.0325
34.90014389,-117.79928726,695.0100,-0.0099
34.90013490,-117.79928726,694.9763,0.0240
34.90012591,-117.79928726,694.9835,0.0168
34.90011691,-117.79928726,695.0110,-0.0111
34.90010792,-117.79928726,694.9941,0.0055
34.90009893,-117.79928726,695.0162,-0.0165
34.90008993,-117.79928726,695.0630,-0.0633
34.90008094,-117.79928726,695.0155,-0.0158
34.90007195,-117.79928726,695.0145,-0.0148
34.90006295,-117.79928726,694.9821,0.0176
34.90005396,-117.79928726,694.9871,0.0125
34.90004497,-117.79928726,694.9787,0.0214
34.90003597,-117.79928726,694.9893,0.0109
34.90002698,-117.79928726,694.9782,0.0221
34.90001799,-117.79928726,694.9868,0.0133
34.90000899,-117.79928726,694.9958,0.0045
34.90000000,-117.79928726,694.9800,0.0201
34.89999101,-117.79928726,694.9716,0.0285
34.89998201,-117.79928726,694.9728,0.0278
34.89997302,-117.79928726,695.0091,-0.0084
34.89996403,-117.79928726,695.0012,-0.0003
34.89995503,-117.79928726,695.0205,-0.0200
34.89994604,-117.79928726,695.0209,-0.0206
34.89993705,-117.79928726,694.9932,0.0065
34.89992805,-117.79928726,695.0134,-0.0139
34.89991906,-117.79928726,694.9712,0.0284
34.89991007,-117.79928726,695.0457,-0.0462
34.89990107,-117.79928726,695.0239,-0.0248
34.89989208,-117.79928726,694.9957,0.0025
34.89988309,-117.79928726,694.9767,0.0207
34.89987409,-117.79928726,695.0076,-0.0104
34.89986510,-117.79928726,694.9626,0.0339
34.89985611,-117.79928726,694.9844,0.0119
34.89984712,-117.79928726,695.0150,-0.0189
34.89983812,-117.79928726,695.0015,-0.0055
34.89982913,-117.79928726,694.9902,0.0059
34.89982014,-117.79928726,695.0190,-0.0230
34.90017986,-117.79927629,694.9792,0.0199
34.90017087,-117.79927629,695.0057,-0.0066
34.90016188,-117.79927629,694.9900,0.0090
34.90015288,-117.79927629,694.9831,0.0160
34.90014389,-117.79927629,695.0093,-0.0102
34.90013490,-117.79927629,694.9801,0.0194
34.90012591,-117.79927629,695.0380,-0.0384
34.90011691,-117.79927629,694.9883,0.0108
34.90010792,-117.79927629,695.0398,-0.0407
34.90009893,-117.79927629,694.9781,0.0210
34.90008993,-117.79927629,695.0121,-0.0130
34.90008094,-117.79927629,694.9760,0.0236
34.90007195,-117.79927629,694.9732,0.0264
34.90006295,-117.79927629,695.0032,-0.0037
34.90005396,-117.79927629,695.0136,-0.0139
34.90004497,-117.79927629,694.9745,0.0256
34.90003597,-117.79927629,695.0237,-0.0234
34.90002698,-117.79927629,694.9840,0.0163
34.90001799,-117.79927629,695.0026,-0.0025
34.90000899,-117.79927629,695.0076,-0.0072
34.90000000,-117.79927629,695.0119,-0.0117
34.89999101,-117.79927629,694.9640,0.0362
34.89998201,-117.79927629,695.0324,-0.0317
34.89997302,-117.79927629,695.0112,-0.0104
34.89996403,-117.79927629,694.9915,0.0095
34.89995503,-117.79927629,694.9795,0.0212
34.89994604,-117.79927629,694.9661,0.0344
34.89993705,-117.79927629,694.9728,0.0274
34.89992805,-117.79927629,695.0109,-0.0110
34.89991906,-117.79927629,694.9932,0.0071
34.89991007,-117.79927629,694.9774,0.0224
34.89990107,-117.79927629,694.9895,0.0102
34.89989208,-117.79927629,695.0313,-0.0319
34.89988309,-117.79927629,694.9934,0.0049
34.89987409,-117.79927629,694.9883,0.0096
34.89986510,-117.79927629,695.0270,-0.0296
34.89985611,-117.79927629,695.0092,-0.0120
34.89984712,-117.79927629,695.0009,-0.0045
34.89983812,-117.79927629,694.9878,0.0086
34.89982913,-117.79927629,694.9690,0.0273
34.89982014,-117.79927629,694.9766,0.0197
34.90017986,-117.79926532,694.9904,0.0087
34.90017087,-117.79926532,694.9956,0.0035
34.90016188,-117.79926532,695.0071,-0.0080
34.90015288,-117.79926532,695.0110,-0.0120
34.90014389,-117.79926532,695.0045,-0.0054
34.90013490,-117.79926532,695.0044,-0.0048
34.90012591,-117.79926532,694.9798,0.0200
34.90011691,-117.79926532,694.9569,0.0422
34.90010792,-117.79926532,694.9896,0.0095
34.90009893,-117.79926532,694.9809,0.0187
34.90008993,-117.79926532,694.9869,0.0126
34.90008094,-117.79926532,694.9945,0.0052
34.90007195,-117.79926532,694.9751,0.0245
34.90006295,-117.79926532,694.9778,0.0218
34.90005396,-117.79926532,694.9980,0.0017
34.90004497,-117.79926532,695.0023,-0.0020
34.90003597,-117.79926532,694.9869,0.0135
34.90002698,-117.79926532,695.0100,-0.0096
34.90001799,-117.79926532,694.9956,0.0046
34.90000899,-117.79926532,694.9796,0.0209
34.90000000,-117.79926532,695.0008,-0.0006
34.89999101,-117.79926532,695.0376,-0.0374
34.89998201,-117.79926532,694.9865,0.0141
34.89997302,-117.79926532,695.0233,-0.0225
34.89996403,-117.79926532,695.0276,-0.0264
34.89995503,-117.79926532,695.0300,-0.0293
34.89994604,-117.79926532,694.9835,0.0168
34.89993705,-117.79926532,695.0403,-0.0406
34.89992805,-117.79926532,695.0023,-0.0027
34.89991906,-117.79926532,694.9949,0.0047
34.89991007,-117.79926532,694.9954,0.0042
34.89990107,-117.79926532,695.0120,-0.0126
34.89989208,-117.79926532,695.0010,-0.0027
34.89988309,-117.79926532,694.9965,0.0012
34.89987409,-117.79926532,695.0257,-0.0282
34.89986510,-117.79926532,694.9855,0.0112
34.89985611,-117.79926532,694.9791,0.0171
34.89984712,-117.79926532,695.0159,-0.0196
34.89983812,-117.79926532,695.0141,-0.0178
34.89982913,-117.79926532,695.0219,-0.0258
34.89982014,-117.79926532,694.9786,0.0175
34.90017986,-117.79925436,695.0216,-0.0225
34.90017087,-117.79925436,695.0096,-0.0100
34.90016188,-117.79925436,695.0353,-0.0353
34.90015288,-117.79925436,694.9750,0.0251
34.90014389,-117.79925436,695.0044,-0.0044
34.90013490,-117.79925436,694.9944,0.0057
34.90012591,-117.79925436,694.9682,0.0321
34.90011691,-117.79925436,694.9857,0.0140
34.90010792,-117.79925436,695.0225,-0.0230
34.90009893,-117.79925436,694.9906,0.0090
34.90008993,-117.79925436,694.9855,0.0140
34.90008094,-117.79925436,695.0174,-0.0178
34.90007195,-117.79925436,695.0198,-0.0202
34.90006295,-117.79925436,695.0197,-0.0203
34.90005396,-117.79925436,694.9842,0.0154
34.90004497,-117.79925436,694.9988,0.0011
34.90003597,-117.79925436,695.0206,-0.0205
34.90002698,-117.79925436,694.9869,0.0133
34.90001799,-117.79925436,694.9850,0.0149
34.90000899,-117.79925436,695.0166,-0.0162
34.90000000,-117.79925436,695.0312,-0.0313
34.89999101,-117.79925436,694.9770,0.0232
34.89998201,-117.79925436,694.9480,0.0524
34.89997302,-117.79925436,694.9710,0.0297
34.89996403,-117.79925436,694.9798,0.0212
34.89995503,-117.79925436,694.9972,0.0034
34.89994604,-117.79925436,695.0123,-0.0120
34.89993705,-117.79925436,694.9971,0.0026
34.89992805,-117.79925436,694.9860,0.0136
34.89991906,-117.79925436,695.0031,-0.0035
34.89991007,-117.79925436,694.9808,0.0186
34.89990107,-117.79925436,694.9991,-0.0000
34.89989208,-117.79925436,694.9872,0.0110
34.89988309,-117.79925436,695.0536,-0.0562
34.89987409,-117.79925436,695.0163,-0.0189
34.89986510,-117.79925436,694.9833,0.0133
34.89985611,-117.79925436,694.9801,0.0162
34.89984712,-117.79925436,694.9912,0.0050
34.89983812,-117.79925436,694.9671,0.0292
34.89982913,-117.79925436,694.9854,0.0106
34.89982014,-117.79925436,694.9852,0.0108
34.90017986,-117.79924339,695.0177,-0.0170
34.90017087,-117.79924339,694.9915,0.0092
34.90016188,-117.79924339,694.9842,0.0164
34.90015288,-117.79924339,694.9732,0.0274
34.90014389,-117.79924339,694.9765,0.0242
34.90013490,-117.79924339,694.9987,0.0020
34.90012591,-117.79924339,694.9957,0.0049
34.90011691,-117.79924339,695.0227,-0.0223
34.90010792,-117.79924339,694.9874,0.0129
34.90009893,-117.79924339,695.0212,-0.0209
34.90008993,-117.79924339,695.0051,-0.0051
34.90008094,-117.79924339,694.9999,0.0002
34.90007195,-117.79924339,694.9598,0.0401
34.90006295,-117.79924339,694.9742,0.0255
34.90005396,-117.79924339,695.0148,-0.0149
34.90004497,-117.79924339,695.0280,-0.0278
34.90003597,-117.79924339,695.0041,-0.0039
34.90002698,-117.79924339,695.0153,-0.0150
34.90001799,-117.79924339,694.9918,0.0082
34.90000899,-117.79924339,694.9926,0.0078
34.90000000,-117.79924339,694.9867,0.0134
34.89999101,-117.79924339,695.0195,-0.0192
34.89998201,-117.79924339,695.0069,-0.0062
34.89997302,-117.79924339,694.9953,0.0055
34.89996403,-117.79924339,694.9934,0.0078
34.89995503,-117.79924339,695.0111,-0.0103
34.89994604,-117.79924339,695.0065,-0.0059
34.89993705,-117.79924339,694.9834,0.0169
34.89992805,-117.79924339,695.0343,-0.0346
34.89991906,-117.79924339,695.0051,-0.0055
34.89991007,-117.79924339,695.0002,-0.0006
34.89990107,-117.79924339,695.0295,-0.0301
34.89989208,-117.79924339,695.0205,-0.0214
34.89988309,-117.79924339,694.9982,-0.0001
34.89987409,-117.79924339,695.0107,-0.0133
34.89986510,-117.79924339,694.9786,0.0188
34.89985611,-117.79924339,694.9872,0.0094
34.89984712,-117.79924339,694.9548,0.0415
34.89983812,-117.79924339,695.0244,-0.0281
34.89982913,-117.79924339,694.9620,0.0342
34.89982014,-117.79924339,695.0136,-0.0176
34.90017986,-117.79923243,694.9834,0.0157
34.90017087,-117.79923243,694.9804,0.0187
34.90016188,-117.79923243,694.9961,0.0037
34.90015288,-117.79923243,695.0053,-0.0053
34.90014389,-117.79923243,695.0122,-0.0122
34.90013490,-117.79923243,695.0354,-0.0353
34.90012591,-117.79923243,695.0072,-0.0070
34.90011691,-117.79923243,695.0176,-0.0178
34.90010792,-117.79923243,694.9880,0.0116
34.90009893,-117.79923243,695.0143,-0.0146
34.90008993,-117.79923243,695.0031,-0.0034
34.90008094,-117.79923243,694.9907,0.0089
34.90007195,-117.79923243,694.9981,0.0016
34.90006295,-117.79923243,694.9988,0.0009
34.90005396,-117.79923243,695.0038,-0.0042
34.90004497,-117.79923243,695.0080,-0.0080
34.90003597,-117.79923243,694.9898,0.0104
34.90002698,-117.79923243,694.9852,0.0150
34.90001799,-117.79923243,695.0149,-0.0150
34.90000899,-117.79923243,694.9661,0.0344
34.90000000,-117.79923243,694.9876,0.0125
34.89999101,-117.79923243,695.0311,-0.0307
34.89998201,-117.79923243,694.9459,0.0548
34.89997302,-117.79923243,694.9861,0.0146
34.89996403,-117.79923243,695.0138,-0.0127
34.89995503,-117.79923243,694.9670,0.0337
34.89994604,-117.79923243,695.0520,-0.0515
34.89993705,-117.79923243,694.9482,0.0519
34.89992805,-117.79923243,695.0287,-0.0290
34.89991906,-117.79923243,695.0311,-0.0315
34.89991007,-117.79923243,695.0183,-0.0189
34.89990107,-117.79923243,694.9956,0.0038
34.89989208,-117.79923243,695.0071,-0.0083
34.89988309,-117.79923243,694.9821,0.0160
34.89987409,-117.79923243,695.0162,-0.0188
34.89986510,-117.79923243,694.9776,0.0196
34.89985611,-117.79923243,694.9945,0.0019
34.89984712,-117.79923243,695.0199,-0.0236
34.89983812,-117.79923243,694.9777,0.0186
34.89982913,-117.79923243,694.9927,0.0036
34.89982014,-117.79923243,695.0033,-0.0072
34.90017986,-117.79922146,694.9732,0.0260
34.90017087,-117.79922146,695.0233,-0.0236
34.90016188,-117.79922146,695.0068,-0.0067
34.90015288,-117.79922146,694.9697,0.0305
34.90014389,-117.79922146,694.9991,0.0011
34.90013490,-117.79922146,694.9845,0.0158
34.90012591,-117.79922146,694.9868,0.0135
34.90011691,-117.79922146,695.0015,-0.0015
34.90010792,-117.79922146,694.9858,0.0141
34.90009893,-117.79922146,695.0193,-0.0195
34.90008993,-117.79922146,694.9859,0.0138
34.90008094,-117.79922146,695.0196,-0.0198
34.90007195,-117.79922146,694.9991,0.0008
34.90006295,-117.79922146,695.0171,-0.0175
34.90005396,-117.79922146,694.9892,0.0107
34.90004497,-117.79922146,694.9899,0.0102
34.90003597,-117.79922146,694.9770,0.0233
34.90002698,-117.79922146,695.0116,-0.0114
34.90001799,-117.79922146,695.0188,-0.0188
34.90000899,-117.79922146,695.0424,-0.0420
34.90000000,-117.79922146,695.0258,-0.0255
34.89999101,-117.79922146,695.0050,-0.0046
34.89998201,-117.79922146,694.9958,0.0049
34.89997302,-117.79922146,695.0078,-0.0071
34.89996403,-117.79922146,694.9994,0.0015
34.89995503,-117.79922146,695.0293,-0.0286
34.89994604,-117.79922146,695.0189,-0.0185
34.89993705,-117.79922146,694.9833,0.0165
34.89992805,-117.79922146,694.9862,0.0134
34.89991906,-117.79922146,695.0273,-0.0279
34.89991007,-117.79922146,695.0062,-0.0070
34.89990107,-117.79922146,694.9954,0.0036
34.89989208,-117.79922146,695.0237,-0.0257
34.89988309,-117.79922146,694.9922,0.0052
34.89987409,-117.79922146,694.9944,0.0027
34.89986510,-117.79922146,694.9908,0.0055
34.89985611,-117.79922146,694.9608,0.0355
34.89984712,-117.79922146,695.0173,-0.0212
34.89983812,-117.79922146,694.9758,0.0202
34.89982913,-117.79922146,694.9886,0.0074
34.89982014,-117.79922146,694.9851,0.0103
34.90017986,-117.79921050,695.0145,-0.0139
34.90017087,-117.79921050,694.9986,0.0020
34.90016188,-117.79921050,695.0003,0.0003
34.90015288,-117.79921050,694.9664,0.0342
34.90014389,-117.79921050,694.9983,0.0024
34.90013490,-117.79921050,694.9705,0.0302
34.90012591,-117.79921050,695.0061,-0.0055
34.90011691,-117.79921050,695.0073,-0.0068
34.90010792,-117.79921050,694.9997,0.0007
34.90009893,-117.79921050,695.0409,-0.0405
34.90008993,-117.79921050,695.0106,-0.0103
34.90008094,-117.79921050,695.0119,-0.0116
34.90007195,-117.79921050,695.0028,-0.0025
34.90006295,-117.79921050,694.9961,0.0039
34.90005396,-117.79921050,695.0193,-0.0192
34.90004497,-117.79921050,695.0220,-0.0217
34.90003597,-117.79921050,694.9740,0.0264
34.90002698,-117.79921050,695.0211,-0.0208
34.90001799,-117.79921050,695.0103,-0.0101
34.90000899,-117.79921050,695.0192,-0.0187
34.90000000,-117.79921050,695.0093,-0.0089
34.89999101,-117.79921050,694.9751,0.0254
34.89998201,-117.79921050,694.9765,0.0243
34.89997302,-117.79921050,695.0365,-0.0357
34.89996403,-117.79921050,695.0050,-0.0040
34.89995503,-117.79921050,694.9717,0.0290
